Thana,District,Month,Year,Time,Junction_Type,Traffic_Control,Movement,Divider,Weather,Light,Road_Geometry,Surface_Condition,Surface_Type,Surface_Quality,Road_Class,Road_Feature,Location_Type,Vehicle_Type,Vehicle_Movement,Vehicle_Loading,Vehicle_Defect,Vehicle_Driver_Age,Vehicle_Alcohol,Vehicle_Seat_Belt,Accident_Severity
2,10,7,2001,1,1,1,2,2,2,4,1,2,1,1,3,1,2,13,6,1,1,33,2,2,0
1,2,5,2001,4,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,2,1,33,2,2,0
1,2,6,2001,3,1,1,2,2,1,1,2,1,1,1,1,1,2,14,6,2,1,33,2,2,0
1,2,9,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,2,1,33,1,2,0
2,2,7,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,1,8,6,2,1,42,2,2,0
2,2,12,2001,3,1,1,2,2,1,2,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
4,2,7,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,33,2,2,0
4,2,7,2001,3,1,1,2,2,2,1,4,2,1,1,3,1,2,9,6,1,1,33,2,2,1
6,9,3,2001,3,1,1,2,2,1,2,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
6,9,5,2001,2,1,1,2,2,1,2,1,1,1,1,3,1,2,8,6,1,1,33,2,2,0
4,9,2,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
4,9,7,2001,3,1,1,2,2,1,2,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
4,9,7,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,2,2,0
4,9,8,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,33,2,2,1
4,9,2,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,2,2,1
2,9,9,2001,3,2,1,2,2,1,1,1,1,1,1,2,1,1,13,6,1,1,33,2,2,0
2,9,12,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,9,8,1,1,33,2,2,0
7,9,2,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,10,6,1,1,25,1,2,0
7,9,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,32,1,2,3
7,9,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
7,9,4,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
7,6,6,2001,3,1,1,2,2,2,1,1,2,1,1,3,1,2,8,6,1,1,37,1,2,0
1,11,5,2001,5,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,1,2,0
1,11,9,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,1,10,6,1,1,35,2,2,3
1,11,9,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,4,6,1,1,35,2,2,0
1,11,12,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,8,6,1,1,33,2,2,0
6,11,8,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,1,33,2,2,1
8,11,8,2001,4,1,1,2,2,1,4,1,1,1,1,4,1,2,14,6,1,1,33,2,2,0
8,11,9,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,33,1,2,1
8,11,12,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,33,2,1,0
5,11,8,2001,1,1,1,2,2,1,4,2,1,1,1,2,1,2,19,6,2,7,33,1,2,0
5,11,8,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,2,2,0
5,11,12,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,2,1,33,1,2,0
11,11,10,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
7,11,8,2001,3,1,1,1,2,1,1,1,1,1,2,3,1,2,9,4,1,1,33,2,2,0
3,11,12,2001,3,2,1,2,2,1,1,1,1,1,1,3,1,2,4,6,1,1,30,2,2,0
1,4,10,2001,3,1,1,2,2,1,1,4,1,1,1,5,1,1,19,6,1,1,25,2,2,3
6,4,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,0
2,4,12,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,39,2,2,0
1,1,6,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
1,1,6,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,1
1,1,7,2001,4,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,3
1,1,7,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
2,1,7,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,17,6,2,6,33,2,2,0
3,1,6,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,33,2,2,0
3,1,7,2001,4,1,1,2,2,1,1,2,1,1,1,1,1,2,14,6,1,1,42,2,2,0
5,1,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1,33,2,2,0
4,1,7,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,33,2,2,0
4,1,8,2001,4,3,1,2,2,1,4,1,1,1,1,3,1,1,14,6,1,1,33,2,2,0
1,7,5,2001,4,1,1,2,2,1,2,1,1,1,1,3,1,2,14,1,1,1,33,2,2,0
1,7,6,2001,4,1,1,2,2,1,4,1,1,1,1,5,1,1,4,6,1,1,26,2,2,0
7,7,5,2001,4,1,1,2,2,1,4,1,1,1,1,3,1,2,4,6,1,1,33,2,2,0
8,7,10,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,8,1,1,33,2,2,0
10,7,10,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,5,1,1,33,2,2,1
1,6,6,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,33,2,2,1
1,6,11,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,1,14,6,1,1,32,2,2,0
1,6,12,2001,4,3,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,40,2,2,0
3,6,8,2001,4,1,1,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1,38,2,2,0
2,6,6,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
2,6,7,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,16,6,1,1,38,2,2,0
2,6,8,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,2,2,0
2,6,8,2001,3,1,1,1,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,2,2,0
2,6,11,2001,3,4,1,2,2,1,1,2,1,1,1,1,1,2,14,2,1,1,33,2,2,0
2,6,11,2001,3,1,1,2,2,1,2,1,1,1,1,2,1,2,12,6,1,1,26,2,2,0
4,6,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,2,2,0
4,6,6,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
5,6,7,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,14,6,1,1,33,2,2,0
1,17,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,28,2,2,0
1,17,6,2001,2,2,4,2,2,1,1,2,1,1,1,1,1,1,14,6,2,1,33,2,2,1
1,17,6,2001,2,1,1,2,2,1,1,4,1,1,2,5,1,2,14,6,1,1,33,2,2,0
1,17,7,2001,4,1,1,2,1,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
1,17,7,2001,3,1,1,2,2,1,2,1,1,1,1,1,1,2,8,6,1,1,35,1,2,0
1,17,7,2001,4,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,29,2,2,0
1,17,7,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,2,2,0
1,17,8,2001,2,1,1,2,2,2,1,1,2,1,1,1,1,2,9,6,1,1,29,2,2,0
1,17,8,2001,4,1,1,2,2,2,4,3,2,1,2,3,1,2,8,6,1,1,33,2,2,1
1,17,8,2001,3,1,1,2,1,2,1,1,2,1,1,1,1,1,9,11,1,1,35,2,2,0
1,17,10,2001,1,1,1,2,2,1,4,3,1,2,2,4,1,2,14,7,1,1,33,2,2,0
1,17,10,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,9,6,1,1,33,2,2,0
1,17,11,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,5,1,1,38,2,2,0
1,17,11,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,14,6,1,1,48,2,2,0
1,17,11,2001,2,1,1,2,2,1,1,3,1,1,2,4,1,1,10,6,1,1,35,2,2,2
1,17,11,2001,1,1,1,2,2,1,1,1,1,1,1,1,1,2,4,6,1,1,32,2,2,1
1,17,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,2,1,1,33,2,2,0
1,17,12,2001,3,1,1,2,2,1,1,3,1,1,2,4,1,2,9,6,1,1,33,2,2,0
7,17,4,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
7,17,6,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
7,17,9,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,8,1,1,33,2,2,0
7,17,9,2001,2,1,1,2,2,1,1,1,1,1,1,1,4,2,14,8,1,1,45,2,2,0
7,17,10,2001,2,3,4,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1,33,2,2,0
7,17,11,2001,2,4,4,2,2,1,1,2,1,1,1,1,1,1,14,6,1,1,33,2,2,0
7,17,11,2001,2,1,1,2,2,1,1,2,1,1,1,1,1,2,9,9,2,1,35,2,2,0
7,17,12,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,33,2,2,0
7,17,12,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
9,17,6,2001,2,1,1,2,2,1,1,1,1,1,2,4,1,2,19,6,1,1,25,2,2,0
9,17,7,2001,1,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,2,1,43,1,2,0
9,17,8,2001,4,1,1,2,2,1,1,3,1,1,2,1,2,1,9,6,1,1,33,2,2,0
9,17,10,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,25,2,2,0
9,17,10,2001,4,1,1,1,2,1,4,2,1,1,2,4,1,2,14,6,1,1,33,2,2,0
10,17,5,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,9,6,1,1,33,2,2,1
10,17,5,2001,1,3,1,2,2,2,1,2,2,1,1,1,1,2,10,1,1,1,33,2,2,0
10,17,7,2001,4,2,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,40,2,2,0
10,17,7,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,2,2,0
10,17,7,2001,2,3,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,35,1,1,0
10,17,9,2001,3,3,1,2,2,1,1,1,1,1,1,4,1,2,6,6,1,1,33,2,2,0
10,17,10,2001,3,1,1,2,2,1,1,1,1,1,1,4,1,2,9,6,1,1,33,2,2,0
5,17,3,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,38,2,2,0
5,17,8,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,35,2,2,0
5,17,10,2001,3,7,8,2,2,1,1,1,1,1,1,4,1,2,8,6,1,1,35,2,2,1
2,17,10,2001,2,1,1,2,2,1,1,1,1,1,1,5,1,2,4,6,1,1,33,2,1,1
3,17,2,2001,1,1,1,2,2,1,2,1,1,2,1,3,1,2,14,6,1,1,25,2,2,0
3,17,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,35,2,2,0
3,17,4,2001,4,1,1,2,2,1,4,1,1,1,1,3,1,2,14,6,1,1,25,2,2,0
3,17,6,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
3,17,11,2001,3,1,1,2,2,1,1,2,1,1,1,1,1,2,14,6,1,1,38,2,2,1
8,17,8,2001,4,1,1,2,2,1,2,2,1,1,1,3,4,2,17,6,1,1,40,2,2,0
8,17,11,2001,2,1,1,2,2,1,1,1,1,1,1,4,1,2,9,6,2,1,32,2,2,0
8,17,12,2001,3,4,1,2,2,1,1,1,1,1,1,4,1,2,9,6,1,1,25,2,2,0
8,17,6,2001,2,1,1,2,2,1,2,1,1,1,1,4,1,2,9,6,1,1,41,2,2,0
8,17,12,2001,2,1,1,2,2,1,1,1,1,1,1,5,1,2,7,6,1,1,35,2,2,1
1,15,11,2001,5,3,1,2,2,1,1,1,1,1,1,1,1,1,14,5,1,1,30,2,2,0
6,15,12,2001,3,1,1,2,2,1,1,2,1,1,1,3,1,2,19,6,1,1,33,2,2,0
2,15,7,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,8,6,1,1,33,2,2,1
5,15,12,2001,4,1,1,2,2,1,4,1,1,1,1,4,1,2,14,6,1,1,33,2,2,0
5,9,11,2001,3,3,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,33,2,2,0
9,9,2,2001,1,2,1,2,2,1,4,3,1,3,1,4,1,2,14,4,1,1,33,2,2,0
6,9,7,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,9,6,1,1,33,2,2,0
11,9,11,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,0
3,9,8,2001,4,1,1,2,2,1,2,1,1,1,1,3,4,2,8,6,1,1,36,2,2,1
3,14,10,2001,3,1,1,2,2,1,1,1,1,1,1,5,1,2,4,6,1,1,33,2,2,1
3,14,11,2001,4,1,1,2,2,1,4,1,1,1,1,5,1,2,14,6,1,1,35,2,2,0
3,14,12,2001,2,1,1,2,2,1,1,1,1,1,1,5,1,1,4,6,1,1,42,2,1,0
3,14,12,2001,4,1,1,2,2,4,4,1,1,1,2,5,1,1,4,6,1,1,30,2,1,0
3,14,11,2001,4,2,1,2,2,1,4,1,1,1,1,1,1,1,4,6,1,1,22,2,2,1
1,10,10,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,14,6,1,1,32,2,2,0
5,10,3,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,5,1,1,32,2,2,1
5,10,5,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,2,1,1,35,2,2,0
5,10,5,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,14,5,1,1,40,2,2,0
5,10,9,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,2,14,6,1,1,33,2,2,0
5,10,12,2001,3,1,1,2,2,1,1,1,1,1,1,3,1,2,17,6,1,1,45,2,2,0
1,14,12,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,8,6,1,1,33,2,2,0
2,14,11,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,1,10,2,1,1,45,2,2,2
1,59,1,2001,3,7,8,2,2,1,1,1,1,1,1,2,1,2,7,11,1,7,33,2,2,0
1,57,1,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,9,6,1,3,30,2,2,0
2,57,2,2001,3,1,8,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,40,2,2,1
6,57,1,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,8,6,1,1,40,2,2,0
8,57,1,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,7,33,2,2,0
1,62,1,2001,2,1,1,2,2,1,1,1,1,1,1,3,1,1,9,6,1,1,30,2,2,0
6,63,2,2001,3,1,1,2,2,1,1,1,1,2,2,4,1,2,14,6,1,1,38,2,2,0
2,59,3,2001,2,2,8,2,2,1,1,1,1,1,1,2,1,1,14,6,1,1,35,1,2,0
4,59,1,2001,3,1,1,1,2,1,1,1,1,1,1,1,1,2,5,6,1,1,30,2,2,0
5,59,3,2001,1,7,1,1,2,1,2,1,5,1,1,4,1,2,8,11,1,1,1,1,2,0
5,59,3,2001,3,2,1,2,2,1,1,1,5,1,3,3,1,1,8,11,1,1,33,2,2,0
1,57,3,2001,4,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
3,57,3,2001,1,7,4,2,2,1,3,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
3,57,3,2001,3,7,4,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
5,57,3,2001,4,1,8,2,2,1,4,1,1,1,2,4,1,2,14,6,1,1,35,2,2,0
6,57,3,2001,1,1,1,2,2,1,4,1,1,1,1,4,1,2,6,6,1,3,33,2,2,1
5,62,2,2001,4,1,2,2,2,1,4,1,1,1,1,5,1,2,5,6,1,1,33,1,2,0
4,62,2,2001,3,1,1,1,2,1,1,1,1,1,1,2,1,2,12,6,1,1,33,2,2,0
4,62,2,2001,3,1,1,1,2,1,1,1,1,1,1,2,1,2,14,6,1,1,33,2,2,0
1,65,1,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,9,1,1,33,1,2,0
1,65,1,2001,4,1,3,2,2,1,2,1,1,1,1,1,1,2,11,6,1,1,33,2,2,1
1,65,3,2001,3,1,3,2,2,1,1,1,1,1,1,1,1,1,12,6,1,1,33,2,2,0
2,65,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,8,6,1,1,33,2,2,3
2,65,1,2001,1,1,1,2,2,4,4,1,2,1,1,1,1,2,19,6,1,1,33,2,2,0
2,65,1,2001,4,1,8,2,2,1,2,2,1,1,2,4,2,2,14,6,1,7,45,1,2,0
2,65,2,2001,4,1,1,2,2,1,2,2,1,1,1,1,1,2,11,5,2,1,16,1,2,0
2,65,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,10,6,1,1,33,2,2,0
2,65,3,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,7,33,1,2,1
2,65,4,2001,1,1,1,2,1,1,2,2,1,1,1,1,1,2,14,1,1,1,38,2,2,0
2,65,4,2001,2,3,1,2,2,1,2,2,1,1,1,1,1,2,9,1,1,1,33,2,2,0
3,65,3,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,3,6,1,1,35,2,2,1
6,65,3,2001,2,1,8,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,33,2,2,0
7,65,1,2001,3,1,2,2,2,1,1,2,1,1,1,1,1,2,9,6,1,1,28,2,2,0
7,65,1,2001,3,1,2,2,2,1,1,2,1,1,1,1,1,2,5,6,1,1,20,1,2,0
7,65,2,2001,2,7,2,2,2,1,1,1,1,1,1,4,1,2,4,6,1,1,35,2,2,0
4,63,2,2001,2,7,1,2,2,1,1,1,1,1,1,1,1,2,13,6,1,1,32,2,2,0
6,63,2,2001,3,1,1,2,2,1,1,1,1,2,2,4,1,2,14,6,1,1,38,2,2,0
7,63,1,2001,3,1,1,1,2,1,1,1,1,1,1,1,1,2,14,11,1,7,24,2,2,0
7,63,1,2001,2,7,6,1,2,1,1,4,1,3,2,4,1,2,14,6,1,1,33,1,2,0
13,63,1,2001,2,7,1,2,2,1,1,1,1,1,1,1,1,2,12,9,1,7,33,2,2,0
13,63,2,2001,3,7,8,2,2,1,1,1,1,1,1,1,1,2,9,11,1,1,27,2,2,1
14,63,1,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,32,2,2,0
14,63,1,2001,2,1,5,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,1,2,0
14,63,1,2001,2,3,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
14,63,1,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,9,6,1,1,28,1,2,0
14,63,1,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,2,2,0
14,63,1,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,14,6,1,1,31,1,2,0
14,63,3,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,19,6,1,1,33,2,2,0
14,63,3,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,7,6,1,1,33,2,2,0
14,63,3,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
14,63,3,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,1,9,6,1,7,33,2,2,0
5,66,3,2001,2,1,1,2,2,1,1,4,1,1,1,4,1,2,8,6,1,1,33,2,2,0
5,66,3,2001,2,1,1,2,2,1,1,4,1,1,1,4,1,2,8,6,1,1,36,2,2,1
4,66,3,2001,4,1,1,2,2,1,4,4,1,1,1,1,1,2,1,6,2,1,30,2,2,0
6,66,2,2001,2,1,1,2,2,1,1,4,1,1,1,1,1,2,8,6,1,1,30,2,2,0
8,66,1,2001,2,1,1,2,2,1,1,2,1,1,1,1,1,2,14,1,1,1,45,2,2,0
8,66,1,2001,2,1,1,2,2,1,1,2,1,1,1,2,1,2,14,1,1,1,45,2,2,0
5,66,1,2001,4,1,1,2,2,1,2,4,1,3,2,4,1,2,14,6,1,1,32,2,2,0
5,66,1,2001,2,1,1,2,2,1,1,1,1,1,2,1,1,2,8,6,1,1,30,2,2,0
5,66,2,2001,3,1,1,2,2,1,1,2,1,1,1,4,1,2,11,6,2,6,35,2,2,0
5,66,2,2001,3,1,1,2,2,1,1,5,1,3,1,4,1,2,11,6,2,3,23,2,2,0
5,66,3,2001,2,1,1,2,2,1,1,4,1,1,1,2,1,2,11,2,2,1,45,2,2,0
7,67,3,2001,4,7,1,2,2,1,4,4,1,1,1,1,3,2,9,2,1,1,33,1,2,3
11,67,1,2001,4,4,1,2,2,1,3,2,1,1,2,2,4,2,9,6,1,7,33,2,2,0
11,67,2,2001,2,4,1,1,2,1,1,2,1,1,1,4,1,2,14,1,1,1,23,2,2,0
1,68,1,2001,3,1,1,2,2,1,1,5,1,2,2,4,4,2,11,6,1,1,25,2,1,0
3,68,2,2001,4,4,1,2,2,1,2,4,1,1,1,2,1,2,9,2,2,1,45,2,2,0
5,68,2,2001,1,1,1,2,2,1,4,1,1,2,2,3,4,2,10,6,1,2,33,1,0,0
14,63,4,2001,4,1,1,2,2,1,4,1,1,1,1,1,2,2,19,6,1,1,33,1,2,0
14,63,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,1,33,1,2,0
14,63,4,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
14,63,4,2001,2,3,1,2,2,1,1,2,1,1,1,1,1,2,14,2,1,1,30,2,2,0
14,63,4,2001,1,1,1,2,2,1,2,1,1,1,1,1,1,2,19,6,1,1,33,2,2,0
14,63,4,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,6,33,1,2,0
6,63,4,2001,2,1,1,2,2,1,2,1,1,1,1,2,1,2,7,6,1,1,27,2,2,0
2,59,4,2001,3,7,1,2,2,1,1,1,1,1,1,4,1,2,17,6,1,1,33,2,2,0
4,59,4,2001,4,1,1,2,2,1,4,1,1,1,1,2,1,2,9,6,1,1,33,2,2,0
6,59,4,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,4,6,1,7,27,2,2,0
7,59,4,2001,2,7,8,2,2,1,1,1,1,1,1,2,1,2,19,5,1,1,33,1,2,0
1,68,4,2001,1,3,1,1,2,2,4,4,2,1,1,2,1,2,14,2,1,1,40,1,2,0
1,68,4,2001,3,1,1,1,2,1,1,3,5,2,3,4,3,2,13,6,1,1,28,2,2,0
1,67,4,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,2,9,2,2,1,42,2,2,0
1,67,4,2001,3,1,1,2,2,1,1,4,1,1,1,2,1,2,11,9,2,1,33,2,2,0
8,64,2,2001,4,1,1,2,2,1,3,1,1,1,1,5,1,1,14,6,1,1,33,2,2,0
8,64,2,2001,4,1,1,2,2,1,3,1,1,1,1,5,1,1,9,6,1,1,33,1,2,1
8,64,2,2001,1,1,1,2,2,1,3,1,1,1,1,5,1,1,6,6,1,3,33,1,2,1
1,60,1,2001,4,1,4,2,2,1,3,1,1,1,1,1,1,1,9,6,1,1,33,2,2,0
1,60,3,2001,1,1,1,1,2,1,2,1,1,1,1,1,1,2,19,6,1,1,33,2,2,3
1,60,3,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,12,6,1,1,35,2,2,2
1,60,3,2001,4,1,1,2,2,1,3,1,1,1,1,1,1,1,9,6,1,1,33,2,2,1
3,57,3,2001,4,3,4,2,2,1,3,3,1,1,1,1,1,1,14,5,1,1,45,2,2,0
3,57,4,2001,2,3,1,2,2,1,1,1,1,1,1,1,1,2,9,6,1,2,33,1,0,0
8,57,4,2001,3,3,1,2,2,1,1,2,1,1,1,1,1,2,14,1,1,2,33,1,0,0
3,64,3,2001,2,1,1,2,2,1,1,1,1,1,1,5,1,1,14,6,1,1,32,2,2,0
3,64,4,2001,4,1,1,2,2,1,2,1,1,1,1,5,1,1,12,6,1,1,33,2,2,0
11,64,1,2001,3,3,1,2,2,1,1,1,1,1,1,5,1,1,14,1,1,3,33,2,2,0
2,59,5,2001,2,1,1,2,2,1,1,3,5,2,2,4,4,2,17,6,1,1,33,2,2,0
7,59,5,2001,4,1,1,2,2,1,3,1,1,1,1,2,1,2,14,6,1,1,33,2,2,1
1,63,3,2001,3,1,1,2,2,1,1,1,1,1,1,2,1,2,4,1,1,1,33,1,2,0
1,63,3,2001,4,3,1,2,2,1,4,1,1,1,1,2,1,2,14,6,1,1,33,1,2,0
5,63,5,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,11,2,1,1,33,2,2,0
8,63,6,2001,1,1,1,2,2,1,2,1,2,1,1,1,1,2,14,6,1,1,31,2,2,0
1,65,5,2001,3,1,3,2,2,1,1,1,1,1,1,1,1,2,7,6,1,1,40,2,2,1
1,65,5,2001,2,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,2,33,1,0,0
1,65,5,2001,3,1,3,2,2,1,1,1,1,1,1,1,1,2,14,6,1,1,33,2,2,0
2,65,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,7,6,1,6,40,1,2,1
2,65,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,12,6,1,1,33,1,2,0
5,65,5,2001,1,1,1,2,2,1,4,1,1,1,1,1,1,2,7,6,1,1,33,2,2,0
6,65,5,2001,3,1,1,2,2,2,2,4,3,2,2,2,1,2,10,6,1,2,33,1,0,0
6,65,5,2001,3,1,1,2,2,1,1,1,1,1,1,1,1,2,14,6,1,2,33,1,0,0
7,67,5,2001,3,1,1,2,2,2,1,1,2,1,1,2,1,2,9,6,1,1,35,1,2,1
3,64,6,2001,4,1,1,2,2,2,3,1,2,1,1,5,1,1,14,6,1,1,33,2,2,0
11,67,6,2001,2,1,1,2,2,1,1,3,1,1,1,3,1,2,8,6,1,1,32,1,2,1
1,65,6,2001,2,1,1,2,2,2,1,1,2,1,1,1,1,1,9,6,1,1,45,1,2,0
2,65,6,2001,3,1,1,2,2,2,1,2,2,1,1,1,1,2,9,1,1,1,33,2,2,3
2,65,6,2001,4,1,1,2,2,1,4,1,1,1,1,1,1,2,5,1,1,1,22,2,2,0
1,68,5,2001,2,4,1,2,2,1,1,4,1,1,1,2,1,2,11,2,2,6,40,2,2,0
1,68,6,2001,2,1,1,2,2,1,1,1,1,1,1,2,1,1,5,6,1,1,28,1,2,1
